video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7296966811646430506,2023-11-02T16:38:16,14,US,2400000,5795,3358,12800000,"this is the meanest mean girl i know. she gets down, she don’t play. #cadyheron #cadyheronedit #cadyheronmeangirls #meangirls #meangirlsedit #meangirlsmovie #lindsaylohan #lindsaylohanedit #lindsaylohan2000s #meangirlsmusical #meangirlsad #y2kedit #mcblingaesthetic #foryou #foryoupage #fyp #edits #aestheticedits #glintsfx ",False,,glintsfx,jay,,,,,,False
7296966811646430506,2023-11-02T16:38:16,14,US,2400000,5795,3358,12800000,"this is the meanest mean girl i know. she gets down, she don’t play. #cadyheron #cadyheronedit #cadyheronmeangirls #meangirls #meangirlsedit #meangirlsmovie #lindsaylohan #lindsaylohanedit #lindsaylohan2000s #meangirlsmusical #meangirlsad #y2kedit #mcblingaesthetic #foryou #foryoupage #fyp #edits #aestheticedits #glintsfx ",False,,glintsfx,jay,,,,,,False
7296966811646430506,2023-11-02T16:38:16,14,US,2400000,5795,3358,12800000,"this is the meanest mean girl i know. she gets down, she don’t play. #cadyheron #cadyheronedit #cadyheronmeangirls #meangirls #meangirlsedit #meangirlsmovie #lindsaylohan #lindsaylohanedit #lindsaylohan2000s #meangirlsmusical #meangirlsad #y2kedit #mcblingaesthetic #foryou #foryoupage #fyp #edits #aestheticedits #glintsfx ",False,,glintsfx,jay,,,,,,False
7296966811646430506,2023-11-02T16:38:16,14,US,2400000,5803,3360,12800000,"this is the meanest mean girl i know. she gets down, she don’t play. #cadyheron #cadyheronedit #cadyheronmeangirls #meangirls #meangirlsedit #meangirlsmovie #lindsaylohan #lindsaylohanedit #lindsaylohan2000s #meangirlsmusical #meangirlsad #y2kedit #mcblingaesthetic #foryou #foryoupage #fyp #edits #aestheticedits #glintsfx ",False,,glintsfx,jay,,,,,,False
7296966811646430506,2023-11-02T16:38:16,14,US,2400000,5803,3360,12800000,"this is the meanest mean girl i know. she gets down, she don’t play. #cadyheron #cadyheronedit #cadyheronmeangirls #meangirls #meangirlsedit #meangirlsmovie #lindsaylohan #lindsaylohanedit #lindsaylohan2000s #meangirlsmusical #meangirlsad #y2kedit #mcblingaesthetic #foryou #foryoupage #fyp #edits #aestheticedits #glintsfx ",False,,glintsfx,jay,,,,,,False
